sample_id,time,anomaly,anomaly_type,data_modality,volume,flow,pressure
5,0.004088262,1,double_trigger,flow_pressure,,0.499883123,2.363602346
5,0.019212686,1,double_trigger,flow_pressure,,0.65188172,2.36343795
5,0.019212686,1,double_trigger,flow_pressure,,0.65188172,2.41148853
5,0.027855215,1,double_trigger,flow_pressure,,0.65188172,2.485654575
5,0.034337111,1,double_trigger,flow_pressure,,0.782258065,2.599158216
5,0.049461536,1,double_trigger,flow_pressure,,0.84730014,2.603362055
5,0.066746593,1,double_trigger,flow_pressure,,0.868747078,2.659961222
5,0.090513546,1,double_trigger,flow_pressure,,0.911991585,2.712121699
5,0.140208084,1,double_trigger,flow_pressure,,0.933438523,2.781473293
5,0.17693883,1,double_trigger,flow_pressure,,0.94384058,2.82475639
5,0.209348312,1,double_trigger,flow_pressure,,0.964995325,2.859349989
5,0.239597161,1,double_trigger,flow_pressure,,0.964644694,2.885230604
5,0.267685379,1,double_trigger,flow_pressure,,0.964644694,2.90676647
5,0.30009486,1,double_trigger,flow_pressure,,0.996785881,2.906414193
5,0.310898021,1,double_trigger,flow_pressure,,0.931451613,2.827668547
5,0.317379917,1,double_trigger,flow_pressure,,0.779160823,2.70965576
5,0.321701181,1,double_trigger,flow_pressure,,0.779160823,2.591666459
5,0.33034371,1,double_trigger,flow_pressure,,0.670348294,2.477998422
5,0.351950031,1,double_trigger,flow_pressure,,0.409244974,2.438449461
5,0.356271295,1,double_trigger,flow_pressure,,0.409244974,2.43840249
5,0.401644569,1,double_trigger,flow_pressure,,0.408543712,2.37675402
5,0.442696579,1,double_trigger,flow_pressure,,0.45172978,2.350098396
5,0.490230486,1,double_trigger,flow_pressure,,0.720183292,2.314635847
5,0.49455175,1,double_trigger,flow_pressure,,0.720183292,2.419426504
5,0.501033646,1,double_trigger,flow_pressure,,0.816260965,2.528561911
5,0.509676175,1,double_trigger,flow_pressure,,0.846603755,2.572150315
5,0.542085656,1,double_trigger,flow_pressure,,0.890004279,2.654794493
5,0.615547148,1,double_trigger,flow_pressure,,0.906608267,2.789411267
5,0.654438526,1,double_trigger,flow_pressure,,0.901699874,2.9112991
