sample_id,time,anomaly,anomaly_type,data_modality,volume,flow,pressure
19,-0.017269632,0,Normal,paw_flow_volume,,0.385387536,
19,0.00221295,0,Normal,paw_flow_volume,4.255319149,,
19,0.002852096,0,Normal,paw_flow_volume,,,6.364063589
19,0.216888947,0,Normal,paw_flow_volume,,,6.675201348
19,0.239262901,0,Normal,paw_flow_volume,,0.345426982,
19,0.383762477,0,Normal,paw_flow_volume,4.680851064,,
19,0.593235995,0,Normal,paw_flow_volume,,,6.386426615
19,0.658522465,0,Normal,paw_flow_volume,,0.347590592,
19,0.877988059,0,Normal,paw_flow_volume,5.106382979,,
19,0.952600107,0,Normal,paw_flow_volume,,,6.400038892
19,1.009488485,0,Normal,paw_flow_volume,,0.390686174,
19,1.294851642,0,Normal,paw_flow_volume,,,6.413002966
19,1.40339309,0,Normal,paw_flow_volume,,0.475287745,
19,1.476222309,0,Normal,paw_flow_volume,5.531914894,,
19,1.617851133,0,Normal,paw_flow_volume,12.34042553,,
19,1.642969984,0,Normal,paw_flow_volume,,0.476524094,
19,1.688440908,0,Normal,paw_flow_volume,,,6.42791165
19,1.735630135,0,Normal,paw_flow_volume,,,16.73272942
19,1.754202114,0,Normal,paw_flow_volume,,0.477098113,
19,1.754280612,0,Normal,paw_flow_volume,,2.74774072,
19,1.756321568,0,Normal,paw_flow_volume,,3.2844485,
19,1.766840344,0,Normal,paw_flow_volume,,1.550557829,
19,1.842281183,0,Normal,paw_flow_volume,30.21276596,,
19,1.901959196,0,Normal,paw_flow_volume,,,25.52690855
19,1.987499141,0,Normal,paw_flow_volume,,3.326925907,
19,2.012493949,0,Normal,paw_flow_volume,42.9787234,,
19,2.162018506,0,Normal,paw_flow_volume,,,33.41554716
19,2.209262119,0,Normal,paw_flow_volume,57.0212766,,
19,2.326921519,0,Normal,paw_flow_volume,,,38.87633895
19,2.333371753,0,Normal,paw_flow_volume,63.40425532,,
19,2.406758706,0,Normal,paw_flow_volume,,3.329089518,
19,2.422077817,0,Normal,paw_flow_volume,,,41.30418578
19,2.462136803,0,Normal,paw_flow_volume,,,34.9420668
19,2.49338022,0,Normal,paw_flow_volume,,,27.97355329
19,2.498974205,0,Normal,paw_flow_volume,45.53191489,,
19,2.531753877,0,Normal,paw_flow_volume,,,17.67197654
19,2.648041615,0,Normal,paw_flow_volume,,,9.494563192
19,2.705758834,0,Normal,paw_flow_volume,,3.206779312,
19,2.724326318,0,Normal,paw_flow_volume,25.53191489,,
19,2.742574549,0,Normal,paw_flow_volume,,1.638161962,
19,2.783905103,0,Normal,paw_flow_volume,,,7.075467112
19,2.785277639,0,Normal,paw_flow_volume,,-0.632259869,
19,2.820366391,0,Normal,paw_flow_volume,,-2.655014571,
19,2.884970514,0,Normal,paw_flow_volume,,-1.416149068,
19,3.00610932,0,Normal,paw_flow_volume,,,6.477823332
19,3.020861668,0,Normal,paw_flow_volume,9.787234043,,
19,3.052093452,0,Normal,paw_flow_volume,,-0.218038916,
19,3.209700099,0,Normal,paw_flow_volume,5.531914894,,
19,3.233974076,0,Normal,paw_flow_volume,,0.36088134,
19,3.755930015,0,Normal,paw_flow_volume,5.957446809,,
19,3.850185943,0,Normal,paw_flow_volume,,0.405345736,
19,3.887407023,0,Normal,paw_flow_volume,,,6.511205821
19,4.289682218,0,Normal,paw_flow_volume,,,6.829473821
19,4.40634659,0,Normal,paw_flow_volume,,0.408215831,
19,4.492658076,0,Normal,paw_flow_volume,5.957446809,,
19,5.073896363,0,Normal,paw_flow_volume,,0.452945159,
